case_id,fir_id,court_id,start_date,status,verdict
611,611,48,10-12-2021,Acquitted,
612,612,59,15-01-2025,Pending,Guilty
613,613,24,27-05-2023,Pending,
614,614,71,07-04-2021,Investigation,Bail Granted
615,615,5,09-07-2025,Suspended,Bail Granted
616,616,36,04-03-2021,Acquitted,Bail Granted
617,617,14,31-10-2023,Appeal,Guilty
618,618,43,14-03-2023,Transferred,
619,619,17,19-10-2024,Appeal,Compensation Ordered
620,620,62,09-07-2023,Appeal,Bail Granted
621,621,46,14-04-2024,Suspended,Fine Imposed
622,622,38,08-04-2025,Trial,Fine Imposed
623,623,64,04-05-2024,Closed,
624,624,55,13-09-2024,Appeal,Community Service
625,625,32,03-10-2025,Convicted,
626,626,61,26-04-2024,Transferred,Death Sentence
627,627,32,16-02-2024,Closed,
628,628,71,10-10-2023,Investigation,Compensation Ordered
629,629,60,26-08-2025,Closed,Death Sentence
630,630,20,24-05-2023,Appeal,Probation
631,631,48,07-12-2024,Pending,Life Imprisonment
632,632,37,19-03-2025,Suspended,
633,633,7,26-12-2023,Suspended,Case Dismissed
634,634,1,05-06-2025,Pending,
635,635,54,17-07-2024,Suspended,Parole
636,636,61,30-12-2023,Pending,Guilty
637,637,27,25-12-2022,Suspended,Bail Granted
638,638,1,15-02-2024,Closed,Pending
639,639,32,06-04-2021,Acquitted,
640,640,28,03-04-2025,Acquitted,
641,641,47,13-01-2024,Acquitted,
642,642,44,03-05-2024,Acquitted,Bail Granted
643,643,63,02-09-2024,Suspended,
644,644,49,03-08-2025,Pending,Case Dismissed
645,645,70,09-02-2025,Convicted,Community Service
646,646,70,23-08-2023,Investigation,Community Service
647,647,66,29-11-2023,Suspended,Fine Imposed
648,648,42,22-12-2023,Appeal,Pending
649,649,74,18-07-2025,Trial,Suspended Sentence
650,650,66,15-11-2023,Convicted,
651,651,14,31-03-2023,Appeal,
652,652,16,12-01-2025,Appeal,Acquitted
653,653,36,03-02-2022,Suspended,Bail Granted
654,654,30,08-08-2023,Convicted,
655,655,40,16-09-2023,Suspended,Fine Imposed
656,656,61,04-05-2021,Acquitted,Case Dismissed
657,657,5,25-09-2023,Trial,Pending
658,658,16,18-12-2022,Investigation,Bail Granted
659,659,48,29-03-2025,Trial,
660,660,44,07-06-2023,Convicted,Guilty
661,661,47,17-12-2021,Trial,
662,662,73,23-09-2023,Closed,Death Sentence
663,663,62,03-10-2025,Transferred,
664,664,3,21-05-2025,Appeal,Suspended Sentence
665,665,31,18-06-2021,Closed,Compensation Ordered
666,666,64,08-05-2025,Acquitted,
667,667,67,28-11-2022,Appeal,
668,668,69,25-06-2023,Acquitted,
669,669,24,16-11-2024,Trial,Death Sentence
670,670,73,06-01-2021,Trial,
671,671,51,02-12-2023,Pending,Death Sentence
672,672,26,22-11-2021,Suspended,Life Imprisonment
673,673,70,14-08-2023,Closed,
674,674,24,07-08-2025,Trial,Community Service
675,675,21,17-09-2024,Convicted,
676,676,59,21-11-2021,Pending,Compensation Ordered
677,677,60,06-02-2022,Pending,Acquitted
678,678,8,27-11-2021,Acquitted,Bail Granted
679,679,23,22-05-2023,Trial,
680,680,13,29-01-2024,Transferred,Probation
681,681,43,16-06-2024,Pending,Compensation Ordered
682,682,61,07-11-2021,Convicted,Death Sentence
683,683,46,20-12-2021,Convicted,Community Service
684,684,13,25-02-2025,Investigation,Compensation Ordered
685,685,3,22-09-2025,Closed,Probation
686,686,17,24-08-2023,Closed,
687,687,74,06-11-2024,Appeal,Probation
688,688,11,17-09-2023,Trial,Compensation Ordered
689,689,14,14-08-2025,Investigation,Life Imprisonment
690,690,52,27-09-2024,Investigation,Life Imprisonment
691,691,24,30-11-2022,Appeal,
692,692,73,07-09-2025,Pending,
693,693,57,10-12-2023,Transferred,
694,694,31,01-07-2024,Closed,Compensation Ordered
695,695,32,12-01-2025,Trial,
696,696,69,27-06-2025,Closed,Guilty
697,697,17,26-03-2022,Acquitted,Acquitted
698,698,47,12-07-2025,Convicted,
699,699,38,25-03-2023,Appeal,Life Imprisonment
700,700,26,01-09-2023,Investigation,Parole
701,701,66,16-11-2021,Trial,Death Sentence
702,702,9,29-06-2025,Acquitted,Acquitted
703,703,41,19-08-2024,Appeal,Probation
704,704,40,01-03-2023,Appeal,Bail Granted
705,705,37,18-04-2021,Pending,Pending
706,706,51,12-09-2025,Convicted,Bail Granted
707,707,33,03-05-2024,Trial,Community Service
708,708,67,22-05-2022,Suspended,Acquitted
709,709,5,14-06-2025,Acquitted,Pending
710,710,55,07-12-2022,Transferred,Bail Granted
711,711,29,22-04-2024,Acquitted,Compensation Ordered
712,712,62,07-04-2022,Convicted,
713,713,73,10-10-2024,Pending,Parole
714,714,57,16-08-2023,Acquitted,Case Dismissed
715,715,39,03-10-2025,Trial,Life Imprisonment
716,716,45,29-05-2022,Closed,
717,717,22,04-02-2023,Acquitted,Suspended Sentence
718,718,52,19-07-2021,Suspended,Life Imprisonment
719,719,74,06-02-2022,Closed,Suspended Sentence
720,720,66,28-02-2024,Closed,Pending
721,721,63,29-01-2025,Convicted,
722,722,25,22-02-2025,Acquitted,Probation
723,723,26,08-09-2025,Transferred,Bail Granted
724,724,48,20-01-2024,Closed,
725,725,36,08-12-2024,Suspended,Acquitted
726,726,12,11-04-2024,Investigation,Fine Imposed
727,727,9,27-03-2023,Appeal,Life Imprisonment
728,728,57,28-08-2024,Pending,Bail Granted
729,729,38,25-01-2023,Suspended,
730,730,23,16-09-2025,Convicted,Case Dismissed
731,731,56,09-12-2021,Trial,
732,732,35,05-10-2023,Transferred,Life Imprisonment
733,733,47,25-12-2021,Acquitted,
734,734,4,07-12-2020,Transferred,
735,735,58,08-02-2023,Suspended,
736,736,37,08-02-2024,Investigation,Parole
737,737,42,19-08-2024,Pending,Case Dismissed
738,738,75,25-03-2024,Acquitted,Community Service
739,739,43,09-12-2024,Suspended,Fine Imposed
740,740,5,08-09-2021,Acquitted,Community Service
741,741,41,26-06-2023,Pending,Parole
742,742,66,11-11-2024,Trial,
743,743,56,05-02-2024,Investigation,Case Dismissed
744,744,4,12-06-2023,Investigation,Compensation Ordered
745,745,1,07-01-2024,Investigation,
746,746,4,15-01-2025,Appeal,Life Imprisonment
747,747,63,30-09-2025,Investigation,Probation
748,748,29,23-12-2020,Acquitted,Pending
749,749,28,26-08-2023,Pending,
750,750,58,07-11-2020,Acquitted,Probation
751,751,39,07-04-2023,Trial,
752,752,38,02-12-2024,Suspended,
753,753,63,12-11-2021,Acquitted,Community Service
754,754,27,31-12-2024,Appeal,Death Sentence
755,755,14,04-08-2023,Transferred,Parole
756,756,20,25-08-2024,Appeal,Bail Granted
757,757,10,26-07-2022,Trial,Bail Granted
758,758,7,12-12-2024,Trial,Case Dismissed
759,759,3,26-10-2023,Acquitted,
760,760,50,20-07-2025,Appeal,Compensation Ordered
761,761,3,12-05-2021,Acquitted,
762,762,9,15-01-2024,Trial,Guilty
763,763,55,08-09-2025,Acquitted,Community Service
764,764,18,08-03-2025,Transferred,Case Dismissed
765,765,24,14-01-2024,Pending,Community Service
766,766,33,18-08-2023,Convicted,Suspended Sentence
767,767,2,02-01-2022,Trial,Death Sentence
768,768,63,26-01-2025,Appeal,Life Imprisonment
769,769,65,02-01-2024,Closed,Death Sentence
770,770,39,25-03-2024,Pending,Death Sentence
771,771,24,01-07-2022,Transferred,Death Sentence
772,772,57,12-08-2024,Trial,
773,773,69,03-10-2025,Closed,Pending
774,774,29,25-05-2024,Investigation,Guilty
775,775,72,12-06-2025,Transferred,Compensation Ordered
776,776,67,23-11-2022,Suspended,
777,777,40,28-02-2024,Investigation,
778,778,1,19-02-2024,Suspended,
779,779,69,22-03-2024,Suspended,Probation
780,780,11,05-07-2024,Suspended,Guilty
781,781,41,02-05-2023,Suspended,Suspended Sentence
782,782,36,21-10-2024,Convicted,Compensation Ordered
783,783,49,24-02-2025,Appeal,
784,784,62,02-12-2023,Appeal,Case Dismissed
785,785,51,26-06-2024,Appeal,
786,786,4,18-05-2025,Trial,
787,787,61,08-05-2025,Appeal,Guilty
788,788,74,31-07-2023,Investigation,
789,789,15,16-12-2023,Convicted,Probation
790,790,51,03-09-2025,Appeal,Guilty
791,791,25,15-07-2025,Convicted,Pending
792,792,24,03-10-2024,Closed,Pending
793,793,69,28-12-2024,Pending,Acquitted
794,794,26,24-03-2023,Acquitted,Fine Imposed
795,795,18,28-11-2020,Convicted,Bail Granted
796,796,11,18-07-2025,Appeal,Death Sentence
797,797,24,25-01-2022,Investigation,Bail Granted
798,798,28,22-07-2023,Appeal,Compensation Ordered
799,799,75,14-06-2022,Investigation,Pending
800,800,69,20-05-2021,Pending,Probation
801,801,46,25-08-2021,Pending,Parole
802,802,30,22-03-2024,Convicted,
803,803,52,11-07-2023,Investigation,
804,804,46,04-04-2022,Appeal,Bail Granted
805,805,34,11-02-2025,Pending,Case Dismissed
806,806,16,26-01-2025,Acquitted,
807,807,45,08-10-2024,Appeal,Pending
808,808,61,18-04-2023,Suspended,
809,809,26,11-05-2023,Acquitted,Parole
810,810,55,22-12-2024,Closed,
811,811,42,19-09-2025,Trial,Probation
812,812,38,27-02-2024,Closed,Bail Granted
813,813,65,07-02-2023,Pending,Fine Imposed
814,814,10,26-11-2024,Acquitted,Death Sentence
815,815,13,01-03-2021,Transferred,Guilty
816,816,75,04-09-2024,Investigation,Acquitted
817,817,48,11-09-2025,Investigation,
818,818,15,22-01-2024,Transferred,Fine Imposed
819,819,28,08-08-2023,Pending,Community Service
820,820,60,03-07-2023,Transferred,Probation
821,821,6,27-01-2022,Trial,Compensation Ordered
822,822,70,25-05-2024,Transferred,Acquitted
823,823,37,28-05-2022,Appeal,Suspended Sentence
824,824,7,08-05-2025,Closed,Bail Granted
825,825,40,16-07-2024,Acquitted,Guilty
826,826,22,01-07-2024,Pending,Fine Imposed
827,827,67,25-07-2025,Investigation,
828,828,5,09-01-2023,Trial,Life Imprisonment
829,829,33,29-12-2022,Investigation,Compensation Ordered
830,830,5,29-11-2023,Convicted,Life Imprisonment
831,831,11,12-11-2023,Investigation,Case Dismissed
832,832,38,29-08-2023,Convicted,Pending
833,833,38,03-11-2021,Trial,
834,834,12,01-01-2024,Trial,Case Dismissed
835,835,15,03-04-2023,Acquitted,Fine Imposed
836,836,69,05-01-2023,Closed,Guilty
837,837,63,11-04-2023,Pending,Probation
838,838,16,19-05-2023,Transferred,Community Service
839,839,75,20-07-2024,Closed,Fine Imposed
840,840,16,15-04-2021,Acquitted,Pending
841,841,68,28-10-2021,Investigation,
842,842,14,15-04-2024,Convicted,Case Dismissed
843,843,33,14-06-2025,Pending,Probation
844,844,74,29-12-2022,Acquitted,Compensation Ordered
845,845,46,05-10-2025,Suspended,
846,846,36,29-04-2023,Appeal,Compensation Ordered
847,847,51,01-03-2022,Acquitted,Life Imprisonment
848,848,31,07-05-2022,Acquitted,Compensation Ordered
849,849,53,05-10-2023,Convicted,Bail Granted
850,850,40,17-03-2022,Trial,Suspended Sentence
851,851,59,12-11-2023,Trial,Case Dismissed
852,852,18,27-09-2023,Investigation,Pending
853,853,66,13-09-2024,Closed,Fine Imposed
854,854,74,30-04-2025,Appeal,Fine Imposed
855,855,41,15-06-2023,Trial,Parole
856,856,69,28-02-2023,Convicted,Life Imprisonment
857,857,10,06-01-2025,Convicted,Probation
858,858,44,05-03-2023,Suspended,
859,859,39,05-11-2021,Pending,
860,860,67,19-12-2024,Transferred,Bail Granted
861,861,21,03-05-2025,Closed,Suspended Sentence
862,862,28,18-06-2021,Appeal,
863,863,60,08-07-2023,Trial,Death Sentence
864,864,26,03-06-2021,Trial,
865,865,52,04-08-2023,Pending,Fine Imposed
866,866,67,29-05-2022,Closed,Fine Imposed
867,867,69,23-02-2023,Acquitted,Suspended Sentence
868,868,69,13-07-2022,Convicted,Death Sentence
869,869,1,23-05-2023,Investigation,
870,870,42,20-04-2021,Transferred,Life Imprisonment
871,871,63,03-11-2023,Trial,Case Dismissed
872,872,10,18-11-2024,Pending,Community Service
873,873,31,31-01-2022,Pending,
874,874,7,01-07-2024,Convicted,Compensation Ordered
875,875,54,10-11-2022,Convicted,Acquitted
876,876,24,23-03-2023,Convicted,Probation
877,877,25,04-01-2024,Suspended,Acquitted
878,878,34,03-10-2025,Appeal,Guilty
879,879,17,02-09-2023,Pending,Suspended Sentence
880,880,64,27-05-2025,Transferred,Community Service
881,881,64,23-06-2024,Trial,Fine Imposed
882,882,49,21-10-2024,Suspended,Acquitted
883,883,39,24-09-2024,Appeal,Suspended Sentence
884,884,2,17-05-2024,Trial,Compensation Ordered
885,885,48,28-11-2024,Closed,Acquitted
886,886,15,20-07-2025,Closed,Death Sentence
887,887,15,27-03-2021,Acquitted,Fine Imposed
888,888,53,07-08-2022,Transferred,Probation
889,889,57,01-04-2025,Convicted,Life Imprisonment
890,890,43,11-08-2021,Closed,Community Service
891,891,29,24-06-2023,Appeal,
892,892,61,20-10-2024,Appeal,
893,893,35,16-05-2023,Pending,Suspended Sentence
894,894,71,18-08-2023,Transferred,Pending
895,895,52,24-12-2022,Convicted,
896,896,69,30-08-2025,Trial,Fine Imposed
897,897,28,13-05-2025,Pending,Compensation Ordered
898,898,33,27-07-2023,Transferred,Case Dismissed
899,899,10,14-08-2023,Trial,
900,900,12,29-05-2022,Trial,Probation
901,901,6,27-07-2024,Suspended,
902,902,72,22-04-2025,Suspended,Parole
903,903,30,11-06-2021,Pending,Death Sentence
904,904,55,06-10-2025,Acquitted,Death Sentence
905,905,28,23-04-2021,Convicted,Community Service
906,906,21,13-08-2023,Transferred,
907,907,57,22-03-2024,Suspended,
908,908,27,29-01-2023,Suspended,Death Sentence
909,909,60,27-09-2025,Suspended,Compensation Ordered
910,910,37,19-04-2022,Appeal,Suspended Sentence
911,911,61,07-04-2025,Appeal,Probation
912,912,39,02-07-2025,Investigation,
913,913,64,10-09-2024,Suspended,Death Sentence
914,914,58,15-08-2023,Trial,Parole
915,915,24,13-02-2025,Pending,Suspended Sentence
916,916,72,28-11-2023,Appeal,Probation
917,917,40,27-10-2024,Closed,
918,918,11,22-04-2023,Acquitted,Death Sentence
919,919,40,13-03-2024,Transferred,Parole
920,920,50,31-12-2024,Investigation,Parole
921,921,34,18-12-2024,Acquitted,Parole
922,922,52,25-04-2023,Closed,Pending
923,923,62,01-07-2023,Pending,
924,924,28,17-08-2023,Investigation,Acquitted
925,925,38,25-07-2022,Trial,Pending
926,926,39,17-05-2025,Convicted,Bail Granted
927,927,49,27-10-2021,Investigation,
928,928,61,23-02-2025,Transferred,Acquitted
929,929,57,28-02-2025,Investigation,
930,930,23,31-07-2023,Trial,Suspended Sentence
931,931,46,18-07-2023,Trial,Probation
932,932,71,13-07-2023,Trial,Suspended Sentence
933,933,57,09-04-2021,Investigation,Community Service
934,934,72,09-05-2023,Transferred,Life Imprisonment
935,935,15,25-11-2021,Suspended,Fine Imposed
936,936,6,30-05-2025,Investigation,Acquitted
937,937,68,07-10-2024,Transferred,
938,938,73,25-03-2025,Pending,Life Imprisonment
939,939,33,04-03-2023,Appeal,Suspended Sentence
940,940,13,06-10-2025,Investigation,
941,941,36,12-02-2025,Pending,
942,942,3,25-03-2023,Convicted,Acquitted
943,943,37,08-07-2024,Trial,Fine Imposed
944,944,29,19-03-2023,Trial,
945,945,67,05-08-2023,Investigation,Death Sentence
946,946,29,22-07-2022,Transferred,Parole
947,947,3,21-12-2023,Closed,Death Sentence
948,948,42,24-08-2025,Acquitted,
949,949,2,21-11-2021,Pending,Community Service
950,950,22,12-09-2023,Acquitted,Guilty
951,951,63,23-03-2024,Acquitted,Bail Granted
952,952,46,29-06-2021,Appeal,
953,953,71,21-11-2023,Transferred,Case Dismissed
954,954,49,15-05-2024,Investigation,Bail Granted
955,955,50,09-11-2021,Pending,Suspended Sentence
956,956,21,01-10-2025,Appeal,
957,957,42,24-09-2024,Suspended,
958,958,57,14-05-2024,Investigation,Death Sentence
959,959,5,04-09-2025,Transferred,Suspended Sentence
960,960,66,26-06-2023,Suspended,
961,961,51,26-12-2022,Trial,
962,962,41,25-08-2022,Closed,Parole
963,963,44,12-05-2021,Suspended,Case Dismissed
964,964,12,19-08-2025,Appeal,Compensation Ordered
965,965,74,23-03-2023,Suspended,
966,966,33,01-08-2025,Closed,
967,967,34,19-12-2023,Investigation,Bail Granted
968,968,39,08-11-2020,Pending,Compensation Ordered
969,969,10,02-11-2024,Trial,Parole
970,970,40,05-04-2025,Convicted,Death Sentence
971,971,74,30-08-2022,Appeal,Case Dismissed
972,972,70,26-06-2025,Suspended,Life Imprisonment
973,973,34,14-12-2023,Closed,
974,974,3,07-05-2023,Convicted,Probation
975,975,75,10-04-2023,Transferred,Death Sentence
976,976,61,04-08-2021,Suspended,Life Imprisonment
977,977,70,30-08-2025,Closed,Acquitted
978,978,27,13-01-2025,Acquitted,Acquitted
979,979,24,06-10-2025,Suspended,Acquitted
980,980,35,07-01-2025,Closed,Probation
981,981,31,05-12-2022,Acquitted,
982,982,61,15-08-2025,Suspended,
983,983,72,22-10-2022,Investigation,Death Sentence
984,984,15,21-06-2023,Closed,Bail Granted
985,985,54,24-10-2023,Suspended,Guilty
986,986,60,07-05-2024,Convicted,Suspended Sentence
987,987,22,18-01-2025,Convicted,
988,988,74,18-05-2023,Acquitted,
989,989,33,24-05-2021,Suspended,Probation
990,990,9,20-04-2025,Appeal,Life Imprisonment
991,991,27,17-12-2020,Acquitted,Pending
992,992,32,01-07-2025,Suspended,Community Service
993,993,14,26-04-2024,Appeal,Suspended Sentence
994,994,41,23-11-2024,Acquitted,
995,995,50,15-01-2025,Investigation,Suspended Sentence
996,996,9,19-06-2022,Closed,Acquitted
997,997,32,10-04-2025,Trial,
998,998,6,26-11-2023,Pending,Bail Granted
999,999,23,15-08-2025,Pending,Probation
1000,1000,19,02-04-2025,Trial,Guilty
1001,1001,10,09-01-2022,Pending,Acquitted
1002,1002,75,04-07-2025,Closed,Community Service
1003,1003,22,13-06-2024,Appeal,Community Service
1004,1004,1,18-04-2025,Convicted,
1005,1005,19,16-12-2020,Convicted,Probation
1006,1006,57,09-12-2023,Closed,Acquitted
1007,1007,12,01-09-2023,Investigation,Parole
1008,1008,41,24-12-2022,Convicted,Pending
1009,1009,23,24-11-2023,Appeal,
1010,1010,18,10-05-2022,Investigation,Bail Granted
1011,1011,51,11-06-2025,Investigation,Acquitted
1012,1012,21,07-12-2024,Appeal,
1013,1013,25,05-12-2021,Convicted,
1014,1014,20,14-05-2024,Acquitted,Guilty
1015,1015,68,01-03-2024,Trial,Bail Granted
1016,1016,67,08-01-2024,Trial,
1017,1017,36,03-02-2022,Convicted,Case Dismissed
1018,1018,44,07-04-2021,Pending,Life Imprisonment
1019,1019,12,29-10-2021,Suspended,Fine Imposed
1020,1020,27,01-07-2024,Acquitted,Death Sentence
1021,1021,11,15-01-2025,Suspended,Community Service
1022,1022,71,20-12-2023,Suspended,Life Imprisonment
1023,1023,75,05-03-2023,Appeal,Fine Imposed
1024,1024,35,26-08-2025,Acquitted,Life Imprisonment
1025,1025,71,12-05-2025,Pending,Acquitted
1026,1026,13,29-12-2022,Trial,Pending
1027,1027,65,01-01-2023,Trial,Fine Imposed
1028,1028,39,01-09-2024,Acquitted,Parole
1029,1029,30,28-10-2022,Appeal,Guilty
1030,1030,57,11-12-2023,Transferred,Pending
1031,1031,31,20-09-2024,Acquitted,
1032,1032,58,30-01-2023,Pending,Acquitted
1033,1033,9,12-08-2024,Investigation,
1034,1034,24,25-01-2024,Appeal,Guilty
1035,1035,19,08-06-2024,Acquitted,Fine Imposed
1036,1036,47,06-02-2024,Investigation,Acquitted
1037,1037,37,28-11-2024,Appeal,Bail Granted
1038,1038,68,23-04-2022,Acquitted,Acquitted
1039,1039,70,07-05-2023,Acquitted,
1040,1040,15,04-10-2025,Suspended,Acquitted
1041,1041,16,21-04-2024,Investigation,Suspended Sentence
1042,1042,50,03-03-2023,Closed,Guilty
1043,1043,58,01-11-2021,Suspended,Death Sentence
1044,1044,4,06-05-2023,Trial,
1045,1045,67,01-08-2024,Pending,Bail Granted
1046,1046,43,18-08-2021,Pending,
1047,1047,43,05-07-2021,Trial,Guilty
1048,1048,54,17-08-2025,Transferred,Community Service
1049,1049,25,03-08-2025,Appeal,
1050,1050,75,07-11-2024,Trial,Parole
1051,1051,33,14-07-2021,Transferred,
1052,1052,39,31-08-2025,Transferred,Community Service
1053,1053,15,04-08-2025,Trial,Life Imprisonment
1054,1054,56,08-10-2024,Investigation,
1055,1055,30,07-10-2023,Closed,Compensation Ordered
1056,1056,19,22-08-2025,Suspended,
1057,1057,44,11-01-2022,Transferred,Acquitted
1058,1058,12,01-01-2022,Convicted,Acquitted
1059,1059,37,28-02-2025,Transferred,Case Dismissed
1060,1060,22,03-12-2023,Investigation,
1061,1061,47,26-09-2025,Suspended,
1062,1062,40,18-04-2024,Trial,Fine Imposed
1063,1063,65,27-11-2022,Pending,Acquitted
1064,1064,66,05-08-2023,Acquitted,
1065,1065,50,07-05-2024,Investigation,Guilty
1066,1066,50,17-05-2025,Appeal,Probation
1067,1067,7,24-12-2023,Suspended,Pending
1068,1068,18,11-04-2025,Pending,
1069,1069,5,06-03-2024,Appeal,Probation
1070,1070,46,07-01-2025,Trial,
1071,1071,6,01-04-2025,Transferred,Case Dismissed
1072,1072,19,31-03-2023,Suspended,
1073,1073,38,05-10-2025,Investigation,
1074,1074,29,24-12-2024,Closed,Community Service
1075,1075,28,01-03-2024,Transferred,Death Sentence
1076,1076,47,23-05-2022,Convicted,Acquitted
1077,1077,30,20-06-2024,Trial,Community Service
1078,1078,54,22-01-2022,Acquitted,Bail Granted
1079,1079,71,09-01-2022,Investigation,Life Imprisonment
1080,1080,26,21-09-2025,Acquitted,
1081,1081,15,02-07-2021,Investigation,
1082,1082,32,13-04-2025,Appeal,Compensation Ordered
1083,1083,64,05-07-2024,Appeal,Parole
1084,1084,41,22-05-2023,Suspended,Guilty
1085,1085,58,20-03-2023,Appeal,Bail Granted
1086,1086,36,03-04-2025,Closed,Case Dismissed
1087,1087,21,23-01-2025,Convicted,
1088,1088,63,02-12-2022,Pending,
1089,1089,3,08-06-2022,Convicted,Acquitted
